suburb,year,property_type,num_bedrooms,avg_price,avg_min_nights,avg_num_reviews,avg_occupancy_rate,lat,lon,n_transport_1km,n_school_1km,n_food_1km,n_shop_1km,n_hospital_1km,n_landmark_1km,n_transport_3km,n_school_3km,n_food_3km,n_shop_3km,n_hospital_3km,n_landmark_3km
ST KILDA,2015,APARTMENT,1,107.839604,2.996039604,15.19009901,0.222495713,-37.867573,144.978814,20,11,75,33,36,21,26,26,80,57,60,22
ST KILDA,2015,APARTMENT,2,173.3383085,3.149253731,18.43781095,0.308645834,-37.867573,144.978814,20,11,75,33,36,21,26,26,80,57,60,22
ST KILDA,2015,APARTMENT,3,287.8947368,2.842105263,6.947368421,0.236327193,-37.867573,144.978814,20,11,75,33,36,21,26,26,80,57,60,22
ST KILDA,2016,HOUSE,1,112.6557377,2.098360656,22.36065574,0.285740235,-37.867573,144.978814,20,11,75,33,36,21,26,26,80,57,60,22
ST KILDA,2016,HOUSE,2,214.3333333,3.166666667,20.77777778,0.388481018,-37.867573,144.978814,20,11,75,33,36,21,26,26,80,57,60,22
ST KILDA,2016,HOUSE,3,443.5,5.214285714,2.928571429,0.076779278,-37.867573,144.978814,20,11,75,33,36,21,26,26,80,57,60,22
ST KILDA,2016,APARTMENT,1,109.4074074,3.288359788,22.6957672,0.35938983,-37.867573,144.978814,20,11,75,33,36,21,26,26,80,57,60,22
ST KILDA,2016,APARTMENT,2,181.3831776,3.443925234,20.57476636,0.340521737,-37.867573,144.978814,20,11,75,33,36,21,26,26,80,57,60,22
ST KILDA,2016,APARTMENT,3,302.2916667,2.333333333,13.95833333,0.304570405,-37.867573,144.978814,20,11,75,33,36,21,26,26,80,57,60,22
ST KILDA,2017,HOUSE,1,101.9,1.95,26.8,0.299044101,-37.867573,144.978814,20,11,75,33,36,21,26,26,80,57,60,22
ST KILDA,2017,HOUSE,3,573.3333333,6.333333333,3,0.123966942,-37.867573,144.978814,20,11,75,33,36,21,26,26,80,57,60,22
ST KILDA,2017,HOUSE,2,187.5,2.333333333,29,0.387222311,-37.867573,144.978814,20,11,75,33,36,21,26,26,80,57,60,22
ST KILDA,2017,APARTMENT,3,316.8181818,2,15.81818182,0.350653733,-37.867573,144.978814,20,11,75,33,36,21,26,26,80,57,60,22
ST KILDA,2017,APARTMENT,2,186.625,3.609375,29.578125,0.417758106,-37.867573,144.978814,20,11,75,33,36,21,26,26,80,57,60,22
ST KILDA,2017,APARTMENT,1,110.7672414,6.793103448,33.00862069,0.498987699,-37.867573,144.978814,20,11,75,33,36,21,26,26,80,57,60,22
ST. KILDA EAST,2015,APARTMENT,2,135.5,3,1,0.017142857,,,,,,,,,,,,,,
ST. KILDA EAST,2015,APARTMENT,3,150,3,0,0,,,,,,,,,,,,,,
ST. KILDA EAST,2016,APARTMENT,2,130,3,4,0.068376068,,,,,,,,,,,,,,
RIPPONLEA,2015,APARTMENT,2,135.2857143,4.285714286,6.285714286,0.118591665,-37.876692,144.996194,23,19,73,29,35,13,25,23,80,50,60,19
RIPPONLEA,2015,APARTMENT,1,58.45454545,2.636363636,13.36363636,0.301967177,-37.876692,144.996194,23,19,73,29,35,13,25,23,80,50,60,19
RIPPONLEA,2015,HOUSE,1,51.5,5.375,12.125,0.169337846,-37.876692,144.996194,23,19,73,29,35,13,25,23,80,50,60,19
RIPPONLEA,2015,HOUSE,3,357.75,2.5,4.5,0.138954634,-37.876692,144.996194,23,19,73,29,35,13,25,23,80,50,60,19
RIPPONLEA,2016,APARTMENT,2,148.6666667,2,8,0.11784024,-37.876692,144.996194,23,19,73,29,35,13,25,23,80,50,60,19
RIPPONLEA,2016,APARTMENT,1,67.53846154,2.384615385,26.69230769,0.5378468,-37.876692,144.996194,23,19,73,29,35,13,25,23,80,50,60,19
RIPPONLEA,2016,HOUSE,2,249.5,7,0,0,-37.876692,144.996194,23,19,73,29,35,13,25,23,80,50,60,19
RIPPONLEA,2016,HOUSE,3,271,3,14.8,0.589005629,-37.876692,144.996194,23,19,73,29,35,13,25,23,80,50,60,19
RIPPONLEA,2016,HOUSE,1,49.6,2.4,5.4,0.062973761,-37.876692,144.996194,23,19,73,29,35,13,25,23,80,50,60,19
RIPPONLEA,2017,APARTMENT,2,144,2,18,0.201680672,-37.876692,144.996194,23,19,73,29,35,13,25,23,80,50,60,19
RIPPONLEA,2017,APARTMENT,1,64.4,2.6,49.6,0.7,-37.876692,144.996194,23,19,73,29,35,13,25,23,80,50,60,19
RIPPONLEA,2017,HOUSE,2,325,4.5,0,0,-37.876692,144.996194,23,19,73,29,35,13,25,23,80,50,60,19
RIPPONLEA,2017,HOUSE,3,255,3,23.5,0.7,-37.876692,144.996194,23,19,73,29,35,13,25,23,80,50,60,19
RIPPONLEA,2017,HOUSE,1,55.5,2.5,1,0.005882353,-37.876692,144.996194,23,19,73,29,35,13,25,23,80,50,60,19
MLEBOURNE,2015,HOUSE,1,200,1,0,0,,,,,,,,,,,,,,
MLEBOURNE,2016,HOUSE,1,200.3333333,1,0,0,,,,,,,,,,,,,,
MLEBOURNE,2017,HOUSE,1,201,1,0,0,,,,,,,,,,,,,,
PASCOE VALE SOUTH,2015,HOUSE,1,52.24137931,1.344827586,10.31034483,0.109029326,-37.739198,144.945722,20,9,28,24,17,5,28,21,80,48,60,20
PASCOE VALE SOUTH,2015,HOUSE,2,137.6923077,5.846153846,4.461538462,0.097486212,-37.739198,144.945722,20,9,28,24,17,5,28,21,80,48,60,20
PASCOE VALE SOUTH,2015,APARTMENT,1,60,1,0,0,-37.739198,144.945722,20,9,28,24,17,5,28,21,80,48,60,20
PASCOE VALE SOUTH,2016,APARTMENT,1,87,1.5,10,0.231833762,-37.739198,144.945722,20,9,28,24,17,5,28,21,80,48,60,20
PASCOE VALE SOUTH,2016,APARTMENT,2,99,5.5,32,0.7,-37.739198,144.945722,20,9,28,24,17,5,28,21,80,48,60,20
PASCOE VALE SOUTH,2016,HOUSE,2,144.5714286,5.285714286,10,0.265738746,-37.739198,144.945722,20,9,28,24,17,5,28,21,80,48,60,20
PASCOE VALE SOUTH,2016,HOUSE,1,49.68421053,1.210526316,16.26315789,0.156354344,-37.739198,144.945722,20,9,28,24,17,5,28,21,80,48,60,20
PASCOE VALE SOUTH,2017,HOUSE,1,53.125,1.25,20.75,0.188456231,-37.739198,144.945722,20,9,28,24,17,5,28,21,80,48,60,20
PASCOE VALE SOUTH,2017,HOUSE,3,92,4,1,0.210526316,-37.739198,144.945722,20,9,28,24,17,5,28,21,80,48,60,20
PASCOE VALE SOUTH,2017,HOUSE,2,139,2.5,18.5,0.285507674,-37.739198,144.945722,20,9,28,24,17,5,28,21,80,48,60,20
PASCOE VALE SOUTH,2017,APARTMENT,1,90.5,2,17,0.38030303,-37.739198,144.945722,20,9,28,24,17,5,28,21,80,48,60,20
COBURG,2015,APARTMENT,1,82.3125,2.1875,2.375,0.028316483,-37.743188,144.966279,21,21,58,28,44,14,26,22,80,51,60,19
COBURG,2015,APARTMENT,2,116.5,1.75,5.75,0.1059039,-37.743188,144.966279,21,21,58,28,44,14,26,22,80,51,60,19
COBURG,2015,HOUSE,1,53.79090909,1.954545455,6.890909091,0.088221452,-37.743188,144.966279,21,21,58,28,44,14,26,22,80,51,60,19
COBURG,2015,HOUSE,2,118,3,10.1875,0.212555551,-37.743188,144.966279,21,21,58,28,44,14,26,22,80,51,60,19
COBURG,2015,HOUSE,3,120.25,3,5,0.7,-37.743188,144.966279,21,21,58,28,44,14,26,22,80,51,60,19
COBURG,2016,APARTMENT,2,92.08333333,3.166666667,2.166666667,0.422467609,-37.743188,144.966279,21,21,58,28,44,14,26,22,80,51,60,19
COBURG,2016,APARTMENT,1,66.5,4.911764706,2.147058824,0.146962113,-37.743188,144.966279,21,21,58,28,44,14,26,22,80,51,60,19
COBURG,2016,APARTMENT,3,162.3333333,1,42,0.289594216,-37.743188,144.966279,21,21,58,28,44,14,26,22,80,51,60,19
COBURG,2016,HOUSE,1,52.98275862,2.043103448,10.23275862,0.188466829,-37.743188,144.966279,21,21,58,28,44,14,26,22,80,51,60,19
COBURG,2016,HOUSE,2,110.4705882,2.294117647,17.41176471,0.281638902,-37.743188,144.966279,21,21,58,28,44,14,26,22,80,51,60,19
COBURG,2016,HOUSE,3,135.3,3.1,1.9,0.35,-37.743188,144.966279,21,21,58,28,44,14,26,22,80,51,60,19
COBURG,2017,HOUSE,1,52.4,2.444444444,13.6,0.269617539,-37.743188,144.966279,21,21,58,28,44,14,26,22,80,51,60,19
COBURG,2017,HOUSE,3,136.5,3,2.75,0.375477707,-37.743188,144.966279,21,21,58,28,44,14,26,22,80,51,60,19
COBURG,2017,HOUSE,2,121.8,4.2,32.4,0.42,-37.743188,144.966279,21,21,58,28,44,14,26,22,80,51,60,19
COBURG,2017,APARTMENT,2,92.75,3.25,2,0.525,-37.743188,144.966279,21,21,58,28,44,14,26,22,80,51,60,19
COBURG,2017,APARTMENT,1,72.81818182,2.363636364,3.727272727,0.22483668,-37.743188,144.966279,21,21,58,28,44,14,26,22,80,51,60,19
COBURG,2017,APARTMENT,3,157,2,49,0.61443769,-37.743188,144.966279,21,21,58,28,44,14,26,22,80,51,60,19
COBURG NORTH,2015,HOUSE,1,55.08108108,1.486486486,6.621621622,0.05188778,-37.730842,144.971699,21,11,19,21,2,9,27,22,80,46,60,19
COBURG NORTH,2015,HOUSE,3,180,2,1,0.018243341,-37.730842,144.971699,21,11,19,21,2,9,27,22,80,46,60,19
COBURG NORTH,2015,HOUSE,2,119,4,0,0,-37.730842,144.971699,21,11,19,21,2,9,27,22,80,46,60,19
COBURG NORTH,2016,HOUSE,1,47.43333333,1.6,5.5,0.078342318,-37.730842,144.971699,21,11,19,21,2,9,27,22,80,46,60,19
COBURG NORTH,2016,HOUSE,3,166.25,3.25,2,0.074067971,-37.730842,144.971699,21,11,19,21,2,9,27,22,80,46,60,19
COBURG NORTH,2017,HOUSE,2,82.25,3,2.25,0.098998888,-37.730842,144.971699,21,11,19,21,2,9,27,22,80,46,60,19
COBURG NORTH,2017,HOUSE,3,153,3.666666667,2.666666667,0.376190476,-37.730842,144.971699,21,11,19,21,2,9,27,22,80,46,60,19
COBURG NORTH,2017,HOUSE,1,44,1.818181818,9.272727273,0.27111312,-37.730842,144.971699,21,11,19,21,2,9,27,22,80,46,60,19
GLENROY,2015,HOUSE,1,53.44444444,2.555555556,5.944444444,0.143834378,-36.055261,146.912777,3,5,3,6,0,2,20,20,77,39,49,20
GLENROY,2015,HOUSE,2,77.5,2.75,0.75,0.030853762,-36.055261,146.912777,3,5,3,6,0,2,20,20,77,39,49,20
GLENROY,2016,HOUSE,1,55.28947368,2.342105263,8.210526316,0.166519425,-36.055261,146.912777,3,5,3,6,0,2,20,20,77,39,49,20
GLENROY,2016,HOUSE,2,82.5,1.5,5.5,0.05891992,-36.055261,146.912777,3,5,3,6,0,2,20,20,77,39,49,20
GLENROY,2016,APARTMENT,1,55,3,0,0,-36.055261,146.912777,3,5,3,6,0,2,20,20,77,39,49,20
GLENROY,2017,HOUSE,1,55.84615385,2.461538462,15.15384615,0.284268344,-36.055261,146.912777,3,5,3,6,0,2,20,20,77,39,49,20
GLENROY,2017,HOUSE,2,116.3333333,1.666666667,10,0.130224122,-36.055261,146.912777,3,5,3,6,0,2,20,20,77,39,49,20
GLENROY,2017,HOUSE,3,121,2,0,0,-36.055261,146.912777,3,5,3,6,0,2,20,20,77,39,49,20
GLENROY,2017,APARTMENT,2,100,2,4,0.049079755,-36.055261,146.912777,3,5,3,6,0,2,20,20,77,39,49,20
GLENROY,2017,APARTMENT,1,55,3,0,0,-36.055261,146.912777,3,5,3,6,0,2,20,20,77,39,49,20
HADFIELD,2015,APARTMENT,1,73.57142857,3.571428571,6.142857143,0.063858765,-37.707238,144.93832,20,7,15,20,6,8,27,21,65,33,57,20
HADFIELD,2015,APARTMENT,2,109.75,5,7,0.239835573,-37.707238,144.93832,20,7,15,20,6,8,27,21,65,33,57,20
HADFIELD,2016,APARTMENT,1,62.66666667,3.666666667,10.77777778,0.181597233,-37.707238,144.93832,20,7,15,20,6,8,27,21,65,33,57,20
HADFIELD,2016,APARTMENT,2,120,5,8.333333333,0.325376578,-37.707238,144.93832,20,7,15,20,6,8,27,21,65,33,57,20
HADFIELD,2016,HOUSE,2,71.5,3,0,0,-37.707238,144.93832,20,7,15,20,6,8,27,21,65,33,57,20
HADFIELD,2016,HOUSE,1,45,9.666666667,1.333333333,0.055074689,-37.707238,144.93832,20,7,15,20,6,8,27,21,65,33,57,20
HADFIELD,2017,APARTMENT,2,94.5,2,9,0.128129991,-37.707238,144.93832,20,7,15,20,6,8,27,21,65,33,57,20
HADFIELD,2017,APARTMENT,1,56.4,1.8,11.2,0.224894503,-37.707238,144.93832,20,7,15,20,6,8,27,21,65,33,57,20
HADFIELD,2017,HOUSE,1,41.66666667,5.666666667,8,0.373438993,-37.707238,144.93832,20,7,15,20,6,8,27,21,65,33,57,20
HADFIELD,2017,HOUSE,2,85,3,2,0.7,-37.707238,144.93832,20,7,15,20,6,8,27,21,65,33,57,20
BRUNSWICK / MELBOURNE,2015,HOUSE,3,156.25,6,20,0.7,,,,,,,,,,,,,,
BRUNSWICK / MELBOURNE,2016,HOUSE,3,160,6,29.33333333,0.7,,,,,,,,,,,,,,
BRUNSWICK / MELBOURNE,2017,HOUSE,3,160,6,37,0.7,,,,,,,,,,,,,,
GOWANBRAE,2015,HOUSE,3,180,2,2,0.022727273,-37.706316,144.894885,20,1,9,21,1,4,29,21,63,46,49,20
GOWANBRAE,2016,HOUSE,3,195.75,2,2.375,0.028097809,-37.706316,144.894885,20,1,9,21,1,4,29,21,63,46,49,20
GOWANBRAE,2016,HOUSE,1,32,1,4,0.022727273,-37.706316,144.894885,20,1,9,21,1,4,29,21,63,46,49,20
GOWANBRAE,2017,HOUSE,3,194,2,2.25,0.02683024,-37.706316,144.894885,20,1,9,21,1,4,29,21,63,46,49,20
GOWANBRAE,2017,HOUSE,1,35,1,12,0.074534161,-37.706316,144.894885,20,1,9,21,1,4,29,21,63,46,49,20
OAK PARK,2015,HOUSE,1,59.5,2,14.5,0.162652837,-37.71817,144.919959,21,8,8,20,10,9,29,20,63,39,51,20
OAK PARK,2016,HOUSE,1,88.7,1.7,9.1,0.219033801,-37.71817,144.919959,21,8,8,20,10,9,29,20,63,39,51,20
OAK PARK,2016,HOUSE,2,100.5,1,10.5,0.060819301,-37.71817,144.919959,21,8,8,20,10,9,29,20,63,39,51,20
OAK PARK,2017,HOUSE,1,78.83333333,2,5.666666667,0.212638828,-37.71817,144.919959,21,8,8,20,10,9,29,20,63,39,51,20
OAK PARK,2017,HOUSE,2,100,1,26,0.158054711,-37.71817,144.919959,21,8,8,20,10,9,29,20,63,39,51,20
FAWKNER,2015,HOUSE,1,51.2,2.6,1.6,0.026373626,-37.759823,144.89571,20,13,17,20,16,15,24,20,80,65,60,22
FAWKNER,2016,APARTMENT,1,35,1,4,0.023880597,-37.759823,144.89571,20,13,17,20,16,15,24,20,80,65,60,22
FAWKNER,2016,HOUSE,1,46.75,1.875,1.25,0.023567381,-37.759823,144.89571,20,13,17,20,16,15,24,20,80,65,60,22
FAWKNER,2017,HOUSE,1,44,2,1,0.016620499,-37.759823,144.89571,20,13,17,20,16,15,24,20,80,65,60,22
BOX HILL,2015,HOUSE,1,63.68571429,2.485714286,1.742857143,0.02619255,-33.639115,150.904697,1,0,0,1,0,0,18,3,1,17,5,1
BOX HILL,2015,APARTMENT,1,64.35714286,2.571428571,4.428571429,0.07110441,-33.639115,150.904697,1,0,0,1,0,0,18,3,1,17,5,1
BOX HILL,2016,HOUSE,1,80.05769231,2.403846154,3.807692308,0.088336497,-33.639115,150.904697,1,0,0,1,0,0,18,3,1,17,5,1
BOX HILL,2016,HOUSE,3,229.75,1.5,2,0.072457108,-33.639115,150.904697,1,0,0,1,0,0,18,3,1,17,5,1
BOX HILL,2016,HOUSE,2,79,1,3,0.017391304,-33.639115,150.904697,1,0,0,1,0,0,18,3,1,17,5,1
BOX HILL,2016,APARTMENT,1,89.81818182,1.409090909,5.454545455,0.156261044,-33.639115,150.904697,1,0,0,1,0,0,18,3,1,17,5,1
BOX HILL,2016,APARTMENT,2,146.72,1.08,2.72,0.046759023,-33.639115,150.904697,1,0,0,1,0,0,18,3,1,17,5,1
BOX HILL,2017,HOUSE,1,90,2.5625,5.8125,0.184894339,-33.639115,150.904697,1,0,0,1,0,0,18,3,1,17,5,1
BOX HILL,2017,HOUSE,3,209.5,2,6.5,0.254413194,-33.639115,150.904697,1,0,0,1,0,0,18,3,1,17,5,1
BOX HILL,2017,HOUSE,2,180,2,0,0,-33.639115,150.904697,1,0,0,1,0,0,18,3,1,17,5,1
BOX HILL,2017,APARTMENT,2,151.5,1.222222222,6.666666667,0.098495822,-33.639115,150.904697,1,0,0,1,0,0,18,3,1,17,5,1
BOX HILL,2017,APARTMENT,1,82.5,1.5,7.642857143,0.216905806,-33.639115,150.904697,1,0,0,1,0,0,18,3,1,17,5,1
VERMONT SOUTH,2015,HOUSE,1,49.9375,2.375,0.625,0.017951774,-37.856647,145.183576,20,6,24,22,16,10,20,20,65,53,56,20
VERMONT SOUTH,2015,APARTMENT,1,89,1,10,0.057803468,-37.856647,145.183576,20,6,24,22,16,10,20,20,65,53,56,20
VERMONT SOUTH,2016,HOUSE,1,50,2.038461538,2.346153846,0.073362336,-37.856647,145.183576,20,6,24,22,16,10,20,20,65,53,56,20
VERMONT SOUTH,2016,HOUSE,3,146,2,2,0.448484848,-37.856647,145.183576,20,6,24,22,16,10,20,20,65,53,56,20
VERMONT SOUTH,2016,APARTMENT,1,89,1.666666667,24,0.25644981,-37.856647,145.183576,20,6,24,22,16,10,20,20,65,53,56,20
VERMONT SOUTH,2017,HOUSE,1,52.625,1.625,4.125,0.090814641,-37.856647,145.183576,20,6,24,22,16,10,20,20,65,53,56,20
VERMONT SOUTH,2017,HOUSE,2,56,1,0,0,-37.856647,145.183576,20,6,24,22,16,10,20,20,65,53,56,20
VERMONT SOUTH,2017,HOUSE,3,166,3,3,0.7,-37.856647,145.183576,20,6,24,22,16,10,20,20,65,53,56,20
NUNAWADING,2015,HOUSE,3,175,4,0,0,-37.820037,145.175726,21,6,43,26,12,9,23,20,72,53,55,20
NUNAWADING,2015,HOUSE,1,38.71428571,2.285714286,5.428571429,0.308337538,-37.820037,145.175726,21,6,43,26,12,9,23,20,72,53,55,20
NUNAWADING,2016,HOUSE,1,45,1.5,5.25,0.115778898,-37.820037,145.175726,21,6,43,26,12,9,23,20,72,53,55,20
NUNAWADING,2016,HOUSE,3,159,4,2,0.466666667,-37.820037,145.175726,21,6,43,26,12,9,23,20,72,53,55,20
NUNAWADING,2017,HOUSE,1,49.66666667,1.333333333,5.666666667,0.055240522,-37.820037,145.175726,21,6,43,26,12,9,23,20,72,53,55,20
NUNAWADING,2017,HOUSE,3,180,4,4,0.7,-37.820037,145.175726,21,6,43,26,12,9,23,20,72,53,55,20
MONT ALBERT NORTH,2015,HOUSE,1,100,1,38.6,0.312846154,-37.807247,145.11205,20,11,11,23,43,7,25,21,73,53,60,17
MONT ALBERT NORTH,2015,HOUSE,3,154.75,2,0.5,0.007256236,-37.807247,145.11205,20,11,11,23,43,7,25,21,73,53,60,17
MONT ALBERT NORTH,2016,HOUSE,3,182,3.833333333,1.166666667,0.040967398,-37.807247,145.11205,20,11,11,23,43,7,25,21,73,53,60,17
MONT ALBERT NORTH,2016,HOUSE,1,492.3333333,124,22.16666667,0.466666667,-37.807247,145.11205,20,11,11,23,43,7,25,21,73,53,60,17
MONT ALBERT NORTH,2017,HOUSE,3,215,4,2,0.054346451,-37.807247,145.11205,20,11,11,23,43,7,25,21,73,53,60,17
MONT ALBERT NORTH,2017,HOUSE,1,483.6666667,122.3333333,1.333333333,0.02962963,-37.807247,145.11205,20,11,11,23,43,7,25,21,73,53,60,17
BOX HILL NORTH,2015,HOUSE,3,250.25,14,0,0,-37.801761,145.126869,20,6,10,21,4,11,24,21,75,60,60,20
BOX HILL NORTH,2015,HOUSE,1,53.95744681,2.425531915,1.574468085,0.035501178,-37.801761,145.126869,20,6,10,21,4,11,24,21,75,60,60,20
BOX HILL NORTH,2016,HOUSE,1,58.28947368,2.657894737,2.131578947,0.037829201,-37.801761,145.126869,20,6,10,21,4,11,24,21,75,60,60,20
BOX HILL NORTH,2016,HOUSE,3,226,14,0.6,0.296,-37.801761,145.126869,20,6,10,21,4,11,24,21,75,60,60,20
BOX HILL NORTH,2016,APARTMENT,1,50,1.5,2.5,0.129992738,-37.801761,145.126869,20,6,10,21,4,11,24,21,75,60,60,20
BOX HILL NORTH,2016,APARTMENT,3,115,1,0,0,-37.801761,145.126869,20,6,10,21,4,11,24,21,75,60,60,20
BOX HILL NORTH,2016,APARTMENT,2,121,2,0,0,-37.801761,145.126869,20,6,10,21,4,11,24,21,75,60,60,20
BOX HILL NORTH,2017,HOUSE,1,56.14285714,2.142857143,3.214285714,0.202438841,-37.801761,145.126869,20,6,10,21,4,11,24,21,75,60,60,20
BOX HILL NORTH,2017,HOUSE,3,152.5,7.5,1,0.352832861,-37.801761,145.126869,20,6,10,21,4,11,24,21,75,60,60,20
SURREY HILLS,2015,HOUSE,3,176,1,0,0,-37.825077,145.097412,23,7,35,20,30,10,29,27,68,46,60,17
SURREY HILLS,2015,HOUSE,1,85.41666667,1.291666667,2.458333333,0.017462759,-37.825077,145.097412,23,7,35,20,30,10,29,27,68,46,60,17
SURREY HILLS,2015,APARTMENT,1,81.625,1.5,34.875,0.486123302,-37.825077,145.097412,23,7,35,20,30,10,29,27,68,46,60,17
SURREY HILLS,2016,HOUSE,1,81.08333333,1.291666667,4.541666667,0.034573513,-37.825077,145.097412,23,7,35,20,30,10,29,27,68,46,60,17
SURREY HILLS,2016,HOUSE,3,194,2,1,0.011267606,-37.825077,145.097412,23,7,35,20,30,10,29,27,68,46,60,17
SURREY HILLS,2016,APARTMENT,1,73.15384615,1.461538462,18.15384615,0.227783852,-37.825077,145.097412,23,7,35,20,30,10,29,27,68,46,60,17
SURREY HILLS,2016,APARTMENT,2,94,1,0,0,-37.825077,145.097412,23,7,35,20,30,10,29,27,68,46,60,17
SURREY HILLS,2017,APARTMENT,1,80.4,1.6,31.2,0.430701224,-37.825077,145.097412,23,7,35,20,30,10,29,27,68,46,60,17
SURREY HILLS,2017,APARTMENT,2,116.5,2,3,0.111801242,-37.825077,145.097412,23,7,35,20,30,10,29,27,68,46,60,17
SURREY HILLS,2017,HOUSE,1,78,1.214285714,8.285714286,0.142986304,-37.825077,145.097412,23,7,35,20,30,10,29,27,68,46,60,17
BLACKBURN,2015,APARTMENT,1,50.33333333,1,0,0,-37.819374,145.153852,21,11,45,25,43,20,24,20,73,54,60,21
BLACKBURN,2015,HOUSE,1,69.93333333,1.533333333,7.933333333,0.072587828,-37.819374,145.153852,21,11,45,25,43,20,24,20,73,54,60,21
BLACKBURN,2015,HOUSE,2,199.6666667,64.66666667,0,0,-37.819374,145.153852,21,11,45,25,43,20,24,20,73,54,60,21
BLACKBURN,2016,HOUSE,1,78.82352941,1.235294118,9.941176471,0.104697304,-37.819374,145.153852,21,11,45,25,43,20,24,20,73,54,60,21
BLACKBURN,2016,HOUSE,2,146.3333333,32,0,0,-37.819374,145.153852,21,11,45,25,43,20,24,20,73,54,60,21
BLACKBURN,2016,APARTMENT,1,49.75,1,0,0,-37.819374,145.153852,21,11,45,25,43,20,24,20,73,54,60,21
BLACKBURN,2017,HOUSE,2,113.25,2,12.25,0.4057871,-37.819374,145.153852,21,11,45,25,43,20,24,20,73,54,60,21
BLACKBURN,2017,HOUSE,1,75,1.5,13.5,0.159846951,-37.819374,145.153852,21,11,45,25,43,20,24,20,73,54,60,21
BLACKBURN,2017,APARTMENT,2,118,2.5,1.5,0.036437247,-37.819374,145.153852,21,11,45,25,43,20,24,20,73,54,60,21
BLACKBURN,2017,APARTMENT,1,50,1,0,0,-37.819374,145.153852,21,11,45,25,43,20,24,20,73,54,60,21
MONT ALBERT,2015,APARTMENT,2,120,2.333333333,0,0,-37.821232,145.104996,22,7,43,23,40,6,25,27,69,43,60,18
MONT ALBERT,2015,HOUSE,1,54.2,3.6,2,0.063561644,-37.821232,145.104996,22,7,43,23,40,6,25,27,69,43,60,18
MONT ALBERT,2016,HOUSE,1,39.28571429,1.357142857,4.071428571,0.045885604,-37.821232,145.104996,22,7,43,23,40,6,25,27,69,43,60,18
MONT ALBERT,2016,HOUSE,3,170,3,4.5,0.475,-37.821232,145.104996,22,7,43,23,40,6,25,27,69,43,60,18
MONT ALBERT,2016,APARTMENT,1,150,1,1,0.006068302,-37.821232,145.104996,22,7,43,23,40,6,25,27,69,43,60,18
MONT ALBERT,2016,APARTMENT,2,106,2,0.5,0.045454545,-37.821232,145.104996,22,7,43,23,40,6,25,27,69,43,60,18
MONT ALBERT,2017,HOUSE,3,170,5,10,0.395256917,-37.821232,145.104996,22,7,43,23,40,6,25,27,69,43,60,18
MONT ALBERT,2017,HOUSE,1,40.5,1,7.166666667,0.079455699,-37.821232,145.104996,22,7,43,23,40,6,25,27,69,43,60,18
MONT ALBERT,2017,APARTMENT,1,164.5,1,1.5,0.008287546,-37.821232,145.104996,22,7,43,23,40,6,25,27,69,43,60,18
MONT ALBERT,2017,APARTMENT,2,199,1,0,0,-37.821232,145.104996,22,7,43,23,40,6,25,27,69,43,60,18
BLACKBURN SOUTH,2015,HOUSE,1,67.16666667,1.333333333,15.25,0.190107982,-37.831666,145.146719,20,8,26,21,30,16,24,22,76,60,60,20
BLACKBURN SOUTH,2015,APARTMENT,1,65.5,1,0,0,-37.831666,145.146719,20,8,26,21,30,16,24,22,76,60,60,20
BLACKBURN SOUTH,2016,APARTMENT,1,64.33333333,1,0.666666667,0.003715058,-37.831666,145.146719,20,8,26,21,30,16,24,22,76,60,60,20
BLACKBURN SOUTH,2016,HOUSE,1,67.41666667,1.25,14.58333333,0.176006311,-37.831666,145.146719,20,8,26,21,30,16,24,22,76,60,60,20
BLACKBURN SOUTH,2016,HOUSE,3,137.5,1,1.75,0.010166926,-37.831666,145.146719,20,8,26,21,30,16,24,22,76,60,60,20
BLACKBURN SOUTH,2016,HOUSE,2,89,4,4,0.485880077,-37.831666,145.146719,20,8,26,21,30,16,24,22,76,60,60,20
BLACKBURN SOUTH,2017,APARTMENT,1,66,1,1,0.005555556,-37.831666,145.146719,20,8,26,21,30,16,24,22,76,60,60,20
BLACKBURN SOUTH,2017,HOUSE,3,135,180,5.5,0.7,-37.831666,145.146719,20,8,26,21,30,16,24,22,76,60,60,20
BLACKBURN SOUTH,2017,HOUSE,2,84,3,36,0.691463415,-37.831666,145.146719,20,8,26,21,30,16,24,22,76,60,60,20
BLACKBURN SOUTH,2017,HOUSE,1,55,1,0.25,0.00625,-37.831666,145.146719,20,8,26,21,30,16,24,22,76,60,60,20
FOREST HILL,2015,APARTMENT,2,96.125,2.25,14.625,0.231159172,-32.707981,151.55001,0,0,0,3,0,1,22,20,55,31,35,10
FOREST HILL,2015,APARTMENT,1,93.5,2.5,0.25,0.004109589,-32.707981,151.55001,0,0,0,3,0,1,22,20,55,31,35,10
FOREST HILL,2015,HOUSE,1,56.33333333,1.666666667,1,0.016637727,-32.707981,151.55001,0,0,0,3,0,1,22,20,55,31,35,10
FOREST HILL,2016,APARTMENT,2,106,2.7,15.3,0.21118808,-32.707981,151.55001,0,0,0,3,0,1,22,20,55,31,35,10
FOREST HILL,2016,APARTMENT,1,90.33333333,2.833333333,0.833333333,0.013852981,-32.707981,151.55001,0,0,0,3,0,1,22,20,55,31,35,10
FOREST HILL,2016,HOUSE,1,47.72727273,2.454545455,3,0.048282131,-32.707981,151.55001,0,0,0,3,0,1,22,20,55,31,35,10
